Timestamp,X,Y,Z
2025-05-14T12:48:37.774Z,-2.45,1.43,8.98
2025-05-14T12:48:37.805Z,-2.47,1.55,9.12
2025-05-14T12:48:37.838Z,-2.57,1.42,9
2025-05-14T12:48:37.872Z,-2.55,1.41,9.25
2025-05-14T12:48:37.906Z,-2.62,1.45,8.9
2025-05-14T12:48:37.940Z,-2.29,1.65,8.81
2025-05-14T12:48:37.974Z,-2.19,1.33,9.25
2025-05-14T12:48:38.005Z,-2.3,1.26,9.11
2025-05-14T12:48:38.040Z,-2.21,1.33,9.31
2025-05-14T12:48:38.073Z,-2.15,1.28,9.46
2025-05-14T12:48:38.107Z,-2.21,1.12,9.66
2025-05-14T12:48:38.140Z,-0.68,1.36,9.48
2025-05-14T12:48:38.174Z,-1.65,1,10.12
2025-05-14T12:48:38.207Z,-4.21,3.5,10.91
2025-05-14T12:48:38.240Z,-9.17,6.43,15.54
2025-05-14T12:48:38.273Z,-3.76,3.83,11.52
2025-05-14T12:48:38.304Z,-0.56,5.75,12.7
2025-05-14T12:48:38.337Z,1.26,5.25,10.84
2025-05-14T12:48:38.371Z,1.03,5.95,9.61
2025-05-14T12:48:38.404Z,0.61,6.26,8.74
2025-05-14T12:48:38.438Z,-1.52,8.18,9.04
2025-05-14T12:48:38.471Z,-3.06,10.48,6.91
2025-05-14T12:48:38.505Z,-5.42,14.35,6.73
2025-05-14T12:48:38.539Z,-6.73,16.91,6.02
2025-05-14T12:48:38.570Z,-7.61,16.33,4.49
2025-05-14T12:48:38.606Z,-7.97,14.35,6.01
2025-05-14T12:48:38.637Z,-5.28,11.68,5.11
2025-05-14T12:48:38.672Z,-6.58,11.82,7.88
2025-05-14T12:48:38.706Z,-11.12,10.39,11.72
2025-05-14T12:48:38.739Z,-10.64,6.08,8.18
2025-05-14T12:48:38.773Z,-13.19,2.98,8.18
2025-05-14T12:48:38.803Z,-13.77,2.46,3.97
2025-05-14T12:48:38.836Z,-13.9,1.9,-2.5
2025-05-14T12:48:38.869Z,-13.48,1.9,1.67
2025-05-14T12:48:38.903Z,-4.71,-1.07,-0.99
2025-05-14T12:48:38.937Z,-9.92,-12,19.61
2025-05-14T12:48:38.970Z,-10.48,4,19.61
2025-05-14T12:48:39.005Z,-4.23,0.6,12.67
2025-05-14T12:48:39.039Z,-3.07,3.67,9.68
2025-05-14T12:48:39.070Z,-2.48,4.05,8.9
2025-05-14T12:48:39.105Z,-2.93,1.89,9.46
2025-05-14T12:48:39.136Z,-2.83,1.52,9.68
2025-05-14T12:48:39.172Z,-2.64,1.61,9.33
2025-05-14T12:48:39.203Z,-2.52,1.99,9.11
2025-05-14T12:48:39.236Z,-2.46,1.86,9.17
2025-05-14T12:48:39.268Z,-2.51,1.16,9.42
2025-05-14T12:48:39.302Z,-2.45,1.26,9.12
2025-05-14T12:48:39.334Z,-2.49,1.44,9.13
2025-05-14T12:48:39.368Z,-2.46,1.45,9.02
2025-05-14T12:48:39.402Z,-2.48,1.66,9.05
2025-05-14T12:48:39.435Z,-2.43,1.59,8.96
2025-05-14T12:48:39.468Z,-2.37,1.62,8.87
2025-05-14T12:48:39.501Z,-2.52,1.18,9.19
2025-05-14T12:48:39.536Z,-2.37,1.19,9.16
2025-05-14T12:48:39.569Z,-2.25,1.41,9.43
2025-05-14T12:48:39.602Z,-2.1,1.21,9.44
2025-05-14T12:48:39.636Z,-1.52,1.18,9.89
2025-05-14T12:48:39.666Z,-1.98,1.02,9.84
2025-05-14T12:48:39.700Z,-4.25,3.46,10.55
2025-05-14T12:48:39.733Z,-8.57,3.73,12.15
2025-05-14T12:48:39.767Z,-12.43,7.95,15.04
2025-05-14T12:48:39.799Z,-2.09,7.55,9.47
2025-05-14T12:48:39.833Z,-1.81,14.66,14.71
2025-05-14T12:48:39.866Z,3,3.87,9.64
2025-05-14T12:48:39.902Z,2.08,3.94,9.05
2025-05-14T12:48:39.933Z,-0.66,6.74,9.48
2025-05-14T12:48:39.966Z,-2.2,5.41,9.15
2025-05-14T12:48:40.001Z,-4.2,3.52,10.28
2025-05-14T12:48:40.033Z,-7.11,4.9,9.8
2025-05-14T12:48:40.069Z,-7.77,6,10.82
2025-05-14T12:48:40.101Z,-10.35,5.41,13.88
2025-05-14T12:48:40.133Z,-11.94,3.08,14
2025-05-14T12:48:40.168Z,-11.54,-2.29,11.81
2025-05-14T12:48:40.201Z,-11.83,-3.29,8.37
2025-05-14T12:48:40.236Z,-15.69,-1.84,6.06
2025-05-14T12:48:40.268Z,-14.56,-2.15,0.21
2025-05-14T12:48:40.300Z,-12.66,-0.19,2.41
2025-05-14T12:48:40.332Z,0.49,12.01,10.14
2025-05-14T12:48:40.365Z,-3.19,-2.67,11.84
2025-05-14T12:48:40.401Z,-4.76,-0.61,14.17
2025-05-14T12:48:40.433Z,-5.72,-1.3,14.67
2025-05-14T12:48:40.466Z,-2.95,2.26,10.92
2025-05-14T12:48:40.502Z,-2.71,2.33,9.61
2025-05-14T12:48:40.533Z,-2.53,1.86,9.54
2025-05-14T12:48:40.568Z,-2.63,1.63,9.52
2025-05-14T12:48:40.601Z,-2.11,1.71,9.22
2025-05-14T12:48:40.634Z,-2.42,1.71,9
2025-05-14T12:48:40.666Z,-2.3,1.47,8.99
2025-05-14T12:48:40.701Z,-2.49,1.35,9.14
2025-05-14T12:48:40.735Z,-2.33,1.58,9.12
2025-05-14T12:48:40.766Z,-2.58,1.45,9.14
2025-05-14T12:48:40.801Z,-2.51,1.38,9.19
2025-05-14T12:48:40.832Z,-2.42,1.37,9.01
2025-05-14T12:48:40.867Z,-2.58,1.28,9.17
2025-05-14T12:48:40.901Z,-2.41,1.33,9.4
2025-05-14T12:48:40.933Z,-2.35,1.67,9.17
2025-05-14T12:48:40.967Z,-2.55,1.5,9.38
2025-05-14T12:48:40.998Z,-2.21,2.26,9.24
2025-05-14T12:48:41.031Z,-2.39,0.99,9.8
2025-05-14T12:48:41.064Z,-2.44,1.41,9.64
2025-05-14T12:48:41.098Z,-3.04,2.18,9.05
2025-05-14T12:48:41.131Z,-8.51,3.6,12.01
2025-05-14T12:48:41.165Z,-8.41,4.37,14.42
2025-05-14T12:48:41.200Z,-3.86,0.42,13.73
2025-05-14T12:48:41.234Z,-7.4,15.34,19.61
2025-05-14T12:48:41.264Z,2.28,6.45,13.89
2025-05-14T12:48:41.298Z,2.91,3.87,11.55
2025-05-14T12:48:41.331Z,0.69,-0.15,11.56
2025-05-14T12:48:41.365Z,-1.53,1.05,11.54
2025-05-14T12:48:41.398Z,-2.49,2.31,10.7
2025-05-14T12:48:41.431Z,-4.93,1,14.17
2025-05-14T12:48:41.465Z,-5.93,2.56,12.34
2025-05-14T12:48:41.500Z,-9.54,-0.23,12.28
2025-05-14T12:48:41.533Z,-14.32,3.08,13.89
2025-05-14T12:48:41.567Z,-17.17,3.41,10.91
2025-05-14T12:48:41.598Z,-14.94,-0.98,2.45
2025-05-14T12:48:41.633Z,-15.09,-2.16,1.13
2025-05-14T12:48:41.665Z,-19.61,-11.13,2.61
2025-05-14T12:48:41.698Z,4.69,14.49,12.75
2025-05-14T12:48:41.733Z,-9.72,1.45,18.28
2025-05-14T12:48:41.764Z,-2.68,0.92,10.56
2025-05-14T12:48:41.799Z,-6.72,-4.3,16.61
2025-05-14T12:48:41.831Z,-2.7,1.47,10.47
2025-05-14T12:48:41.866Z,-2.88,2.65,9.71
2025-05-14T12:48:41.899Z,-2.61,2.02,9.17
2025-05-14T12:48:41.932Z,-2.46,1.74,9.01
2025-05-14T12:48:41.965Z,-2.57,1.94,9.3
2025-05-14T12:48:41.997Z,-2.38,2.27,8.78
2025-05-14T12:48:42.030Z,-2.5,1.91,9
2025-05-14T12:48:42.064Z,-2.6,1.92,9.02
2025-05-14T12:48:42.098Z,-2.53,2.09,8.79
2025-05-14T12:48:42.130Z,-2.42,1.9,8.8
2025-05-14T12:48:42.164Z,-2.54,2.1,8.99
2025-05-14T12:48:42.198Z,-2.48,2.09,8.97
2025-05-14T12:48:42.231Z,-2.5,1.72,9.24
2025-05-14T12:48:42.264Z,-2.49,1.37,9.36
2025-05-14T12:48:42.299Z,-2.35,1.39,9.26
2025-05-14T12:48:42.329Z,-2.83,1.19,9.49
2025-05-14T12:48:42.363Z,-3.06,1.56,9.57
2025-05-14T12:48:42.397Z,-0.75,0.66,9.19
2025-05-14T12:48:42.429Z,-2.41,1.34,9.65
2025-05-14T12:48:42.463Z,-6.05,2.54,10.93
2025-05-14T12:48:42.496Z,-4.86,1.9,10.06
2025-05-14T12:48:42.530Z,-8.26,7.18,12.14
2025-05-14T12:48:42.565Z,-3.29,2.83,9.34
2025-05-14T12:48:42.596Z,6.27,6.87,10.83
2025-05-14T12:48:42.631Z,2.64,7.01,8.6
2025-05-14T12:48:42.662Z,1.43,7.11,7.89
2025-05-14T12:48:42.698Z,-1.13,8.6,7.93
2025-05-14T12:48:42.729Z,-2.14,9.36,6.68
2025-05-14T12:48:42.763Z,-4.09,11.57,8.04
2025-05-14T12:48:42.798Z,-4.73,12.11,8.2
2025-05-14T12:48:42.830Z,-6.86,11.62,10.65
2025-05-14T12:48:42.862Z,-7.2,11.97,8.61
2025-05-14T12:48:42.895Z,-9.74,12.4,7.41
2025-05-14T12:48:42.928Z,-16.62,7.89,12.23
2025-05-14T12:48:42.961Z,-12.84,7.11,5.77
2025-05-14T12:48:42.995Z,-14.05,1.59,4.17
2025-05-14T12:48:43.029Z,-13.84,1.13,1.4
2025-05-14T12:48:43.062Z,-12.35,2.11,2.29
2025-05-14T12:48:43.095Z,4.97,2.6,-4.65
2025-05-14T12:48:43.130Z,4.71,-3.9,8.77
2025-05-14T12:48:43.163Z,-9.8,-3.42,19.61
2025-05-14T12:48:43.196Z,-6.41,16.01,11.37
2025-05-14T12:48:43.229Z,-3.37,4.98,9.15
2025-05-14T12:48:43.263Z,-2.85,1.9,10.28
2025-05-14T12:48:43.297Z,-2.63,3.18,9.36
2025-05-14T12:48:43.329Z,-2.58,1.47,9.66
2025-05-14T12:48:43.361Z,-2.54,1.43,9.52
2025-05-14T12:48:43.395Z,-2.39,1.43,9.26
2025-05-14T12:48:43.430Z,-2.23,1.43,9.23
2025-05-14T12:48:43.461Z,-2.25,1.38,9.22
2025-05-14T12:48:43.494Z,-2.28,1.37,9.12
2025-05-14T12:48:43.527Z,-2.43,1.49,9.05
2025-05-14T12:48:43.561Z,-2.35,1.35,9.17
2025-05-14T12:48:43.594Z,-2.35,1.24,9.29
2025-05-14T12:48:43.628Z,-2.4,1.12,9.17
2025-05-14T12:48:43.661Z,-2.3,1.19,9.18
2025-05-14T12:48:43.696Z,-2.28,1.4,9.37
2025-05-14T12:48:43.728Z,-2.83,1.43,9.35
2025-05-14T12:48:43.763Z,-2.58,1.55,9.62
2025-05-14T12:48:43.795Z,-1.85,0.85,9.88
2025-05-14T12:48:43.828Z,-2.74,1.93,9.47
2025-05-14T12:48:43.861Z,-5.54,3.92,10.62
2025-05-14T12:48:43.894Z,-11.54,3.95,13.69
2025-05-14T12:48:43.930Z,-12.28,7.83,16.71
2025-05-14T12:48:43.963Z,-0.81,2.28,10.42
2025-05-14T12:48:43.994Z,-2.02,12.34,16.27
2025-05-14T12:48:44.028Z,1.42,5.92,9.8
2025-05-14T12:48:44.059Z,-0.26,6.93,9
2025-05-14T12:48:44.093Z,-2.73,5.88,8.81
2025-05-14T12:48:44.127Z,-3.32,4.29,8.3
2025-05-14T12:48:44.160Z,-5.44,3.97,9.95
2025-05-14T12:48:44.194Z,-5.92,5.43,9.48
2025-05-14T12:48:44.226Z,-8.76,8.09,13.35
2025-05-14T12:48:44.260Z,-11.94,11.03,11.98
2025-05-14T12:48:44.295Z,-17.04,6.64,14.79
2025-05-14T12:48:44.327Z,-17.93,0.63,8.47
2025-05-14T12:48:44.360Z,-19.39,-1.1,1.63
2025-05-14T12:48:44.393Z,-19.61,-3.77,-3.57
2025-05-14T12:48:44.428Z,-15.42,1.81,4.84
2025-05-14T12:48:44.460Z,-0.19,8.52,10.03
2025-05-14T12:48:44.493Z,0.12,-1.53,8.66
2025-05-14T12:48:44.527Z,-6.41,-0.96,16.56
2025-05-14T12:48:44.561Z,-3.94,3.38,11.65
2025-05-14T12:48:44.593Z,-3.12,0.13,11.13
2025-05-14T12:48:44.627Z,-2.51,1.06,10.78
2025-05-14T12:48:44.659Z,-2.53,2.19,9.77
2025-05-14T12:48:44.694Z,-2.5,1.72,9.81
2025-05-14T12:48:44.725Z,-2.47,1.45,9.4
2025-05-14T12:48:44.758Z,-2.35,2.01,8.93
2025-05-14T12:48:44.792Z,-2.48,2.02,8.94
2025-05-14T12:48:44.824Z,-2.51,1.46,9.25
2025-05-14T12:48:44.859Z,-2.43,1.71,9
2025-05-14T12:48:44.892Z,-2.59,1.63,9.12
2025-05-14T12:48:44.925Z,-2.56,1.14,9.15
2025-05-14T12:48:44.960Z,-2.37,1.14,9.23
2025-05-14T12:48:44.994Z,-2.2,1.24,9.16
2025-05-14T12:48:45.027Z,-2.3,1.61,9.25
2025-05-14T12:48:45.058Z,-2.11,1.33,9.18
2025-05-14T12:48:45.094Z,-2.6,1.07,9.53
2025-05-14T12:48:45.125Z,-1.72,0.5,9.83
2025-05-14T12:48:45.158Z,-2.2,1.33,9.68
2025-05-14T12:48:45.192Z,-4.51,2.8,11.35
2025-05-14T12:48:45.225Z,-11.61,3.73,12.89
2025-05-14T12:48:45.259Z,-14.6,7.08,19.61
2025-05-14T12:48:45.293Z,-1.19,5.62,5.33
2025-05-14T12:48:45.326Z,7.83,7.32,10.19
2025-05-14T12:48:45.360Z,3.14,7.39,8.42
2025-05-14T12:48:45.392Z,1.3,4.73,7.22
2025-05-14T12:48:45.425Z,-0.5,5.09,8.12
2025-05-14T12:48:45.458Z,-1.72,3.73,8.68
2025-05-14T12:48:45.491Z,-3.92,3.68,10
2025-05-14T12:48:45.524Z,-6.18,6.01,12.49
2025-05-14T12:48:45.559Z,-6.51,4.74,11.67
2025-05-14T12:48:45.594Z,-13.84,5.18,19.61
2025-05-14T12:48:45.625Z,-16.5,3.75,15.1
2025-05-14T12:48:45.659Z,-15.98,0.36,7.78
2025-05-14T12:48:45.694Z,-17.44,-3.62,1.33
2025-05-14T12:48:45.726Z,-16.39,-2.63,-1.3
2025-05-14T12:48:45.760Z,-13.44,-1.04,2.85
2025-05-14T12:48:45.792Z,-4.56,0.85,8.18
2025-05-14T12:48:45.826Z,-8.54,1.72,15.32
2025-05-14T12:48:45.862Z,-5.6,1.35,13.99
2025-05-14T12:48:45.892Z,-6.23,4.31,14.1
2025-05-14T12:48:45.927Z,-1.98,0.75,10.73
2025-05-14T12:48:45.958Z,-2.77,3.56,10.39
2025-05-14T12:48:45.991Z,-2.52,2.44,9.28
2025-05-14T12:48:46.025Z,-2.22,1.89,9.48
2025-05-14T12:48:46.059Z,-2.51,2.61,9.32
2025-05-14T12:48:46.093Z,-2.6,2.46,9.01
2025-05-14T12:48:46.125Z,-2.42,2.21,8.91
2025-05-14T12:48:46.161Z,-2.68,2.31,8.95
2025-05-14T12:48:46.194Z,-2.43,2.65,8.59
2025-05-14T12:48:46.226Z,-2.62,2.55,8.75
2025-05-14T12:48:46.259Z,-2.68,2.13,8.99
2025-05-14T12:48:46.293Z,-2.75,2.2,8.85
2025-05-14T12:48:46.327Z,-2.36,2.67,8.49
2025-05-14T12:48:46.361Z,-2.74,1.31,9.05
2025-05-14T12:48:46.391Z,-2.77,0.77,9.51
2025-05-14T12:48:46.424Z,-3.07,1.21,9.21
2025-05-14T12:48:46.458Z,-3.18,2.82,9.24
2025-05-14T12:48:46.492Z,-2.63,2.36,9.53
2025-05-14T12:48:46.525Z,-2.88,1.64,9.33
2025-05-14T12:48:46.559Z,-3.64,2.53,9.87
2025-05-14T12:48:46.595Z,-8.58,2.97,11.21
2025-05-14T12:48:46.626Z,-15.47,5.6,16.57
2025-05-14T12:48:46.661Z,-6.35,6.2,14.93
2025-05-14T12:48:46.693Z,-16.23,17.94,19.61
2025-05-14T12:48:46.726Z,1.58,5.15,9.59
2025-05-14T12:48:46.759Z,1.35,6.66,8.61
2025-05-14T12:48:46.794Z,-0.65,3.72,8.72
2025-05-14T12:48:46.826Z,-0.94,3.21,6.73
2025-05-14T12:48:46.859Z,-4.04,4.13,7.47
2025-05-14T12:48:46.892Z,-5.94,7.53,10.81
2025-05-14T12:48:46.927Z,-6.75,9.5,10.59
2025-05-14T12:48:46.958Z,-8.95,7.36,11.18
2025-05-14T12:48:46.992Z,-7.99,3.53,9.56
2025-05-14T12:48:47.025Z,-12.91,5.63,16.7
2025-05-14T12:48:47.060Z,-14.64,7.44,11.05
2025-05-14T12:48:47.093Z,-15.46,0.23,1.85
2025-05-14T12:48:47.127Z,-17.11,0.46,-0.9
2025-05-14T12:48:47.159Z,-14.79,1.34,0.08
2025-05-14T12:48:47.193Z,-4.61,-1.26,6.66
2025-05-14T12:48:47.225Z,2.87,-0.26,6.27
2025-05-14T12:48:47.259Z,-6.45,1.87,14.63
2025-05-14T12:48:47.292Z,-4.47,4.84,11.97
2025-05-14T12:48:47.326Z,-2.47,3.69,8.86
2025-05-14T12:48:47.359Z,-2.61,1.8,10.53
2025-05-14T12:48:47.392Z,-1.87,2.77,9.11
2025-05-14T12:48:47.428Z,-2.58,2.65,10.06
2025-05-14T12:48:47.460Z,-2.71,2.36,9.88
2025-05-14T12:48:47.494Z,-2.26,2.67,8.86
2025-05-14T12:48:47.526Z,-2.4,2.81,8.77
2025-05-14T12:48:47.562Z,-2.46,2.4,8.99
2025-05-14T12:48:47.594Z,-2.32,2.31,8.71
2025-05-14T12:48:47.625Z,-2.57,2.47,8.72
2025-05-14T12:48:47.659Z,-2.49,2.32,8.87
2025-05-14T12:48:47.692Z,-2.6,2.08,9.05
2025-05-14T12:48:47.725Z,-2.85,2.33,9.09
2025-05-14T12:48:47.759Z,-2.41,2.39,8.69
2025-05-14T12:48:47.792Z,-3,1.61,9.1
2025-05-14T12:48:47.827Z,-2.51,1.83,9.43
2025-05-14T12:48:47.859Z,-2.92,1.72,9.4
2025-05-14T12:48:47.894Z,-3.04,1.95,9.14
2025-05-14T12:48:47.925Z,-1.84,0.73,9.18
2025-05-14T12:48:47.959Z,-2.75,1.42,9.59
2025-05-14T12:48:47.991Z,-3.29,2.15,10.02
2025-05-14T12:48:48.025Z,-5.77,1.9,11.21
2025-05-14T12:48:48.057Z,-12.81,6.55,16.17
2025-05-14T12:48:48.090Z,-7.27,6.1,10.35
2025-05-14T12:48:48.123Z,2.02,9.52,14.6
2025-05-14T12:48:48.157Z,3.37,4.55,14.59
2025-05-14T12:48:48.192Z,0.41,4.94,9.38
2025-05-14T12:48:48.226Z,-0.23,7.13,7.01
2025-05-14T12:48:48.258Z,-2.41,8.13,5.95
2025-05-14T12:48:48.290Z,-3.49,9.05,5.89
2025-05-14T12:48:48.325Z,-5.57,10.09,8
2025-05-14T12:48:48.358Z,-8.09,12.3,8.25
2025-05-14T12:48:48.391Z,-7.94,11.08,8.66
2025-05-14T12:48:48.425Z,-8.53,10.35,10.62
2025-05-14T12:48:48.458Z,-12.68,9.8,13.26
2025-05-14T12:48:48.491Z,-13.27,8.2,6.26
2025-05-14T12:48:48.523Z,-14.32,0.74,3.96
2025-05-14T12:48:48.558Z,-15.49,0.22,0.9
2025-05-14T12:48:48.590Z,-11.91,-0.22,0.76
2025-05-14T12:48:48.622Z,-9.72,0.71,2.72
2025-05-14T12:48:48.656Z,-2.02,10.78,11.39
2025-05-14T12:48:48.689Z,-8.66,1.07,16.35
2025-05-14T12:48:48.723Z,-6.27,5.1,12.05
2025-05-14T12:48:48.756Z,-3.47,0.69,12.18
2025-05-14T12:48:48.789Z,-2.89,1.28,11.19
2025-05-14T12:48:48.824Z,-2.78,2.39,9.71
2025-05-14T12:48:48.857Z,-2.56,2.42,9.03
2025-05-14T12:48:48.891Z,-2.48,1.61,9.37
2025-05-14T12:48:48.922Z,-2.46,2.25,9.05
2025-05-14T12:48:48.957Z,-2.29,2.36,8.69
2025-05-14T12:48:48.989Z,-2.59,1.1,9.39
2025-05-14T12:48:49.025Z,-2.58,1.46,9.25
2025-05-14T12:48:49.058Z,-2.46,1.73,9.05
2025-05-14T12:48:49.090Z,-2.59,1.45,9.1
2025-05-14T12:48:49.124Z,-2.57,1.24,9.22
2025-05-14T12:48:49.156Z,-2.43,1.41,9.03
2025-05-14T12:48:49.190Z,-2.56,1.14,9.32
2025-05-14T12:48:49.224Z,-2.53,1.13,9.42
2025-05-14T12:48:49.255Z,-2.46,0.99,9.27
2025-05-14T12:48:49.288Z,-2.46,1.4,9.05
2025-05-14T12:48:49.322Z,-2.54,1.26,9.23
2025-05-14T12:48:49.356Z,-2.55,1.51,9.44
2025-05-14T12:48:49.389Z,-0.68,1.26,9.31
2025-05-14T12:48:49.423Z,-1.91,0.76,9.65
2025-05-14T12:48:49.457Z,-3.83,1.59,9.91
2025-05-14T12:48:49.489Z,-6.79,3.14,11.48
2025-05-14T12:48:49.524Z,-10.15,4.62,15.67
2025-05-14T12:48:49.558Z,9.76,2.6,13.44
2025-05-14T12:48:49.591Z,6.77,5.49,9.72
2025-05-14T12:48:49.625Z,3.32,6.53,9.11
2025-05-14T12:48:49.655Z,-1.51,6.4,7.56
2025-05-14T12:48:49.690Z,-4.63,3.71,8.77
2025-05-14T12:48:49.721Z,-6.09,3.24,8.72
2025-05-14T12:48:49.755Z,-6.99,5.23,7.54
2025-05-14T12:48:49.789Z,-7.43,6.02,7.99
2025-05-14T12:48:49.822Z,-6.49,6.75,6.38
2025-05-14T12:48:49.857Z,-4.88,7.09,6.84
2025-05-14T12:48:49.891Z,-2.7,6.53,6.55
2025-05-14T12:48:49.924Z,-2.38,7.34,8.28
2025-05-14T12:48:49.958Z,-2.22,7.83,7.97
2025-05-14T12:48:49.989Z,-2.25,8.08,7.52
2025-05-14T12:48:50.024Z,-3.41,8.17,9.66
2025-05-14T12:48:50.055Z,-4.11,8.1,7.17
2025-05-14T12:48:50.091Z,-5.53,6.43,7.24
2025-05-14T12:48:50.124Z,-6.63,6.76,6.49
2025-05-14T12:48:50.155Z,-7.82,4.73,3.81
2025-05-14T12:48:50.189Z,-9.87,3.52,5.23
2025-05-14T12:48:50.221Z,-9.82,3.44,5.56
2025-05-14T12:48:50.256Z,-7.59,0.07,-7.62
2025-05-14T12:48:50.289Z,0.92,-4.06,11.3
2025-05-14T12:48:50.323Z,-4.13,-3.48,19.61
2025-05-14T12:48:50.358Z,-7.01,5.68,12.82
2025-05-14T12:48:50.390Z,-2.94,3.16,9.47
2025-05-14T12:48:50.424Z,-2.91,2.22,10.2
2025-05-14T12:48:50.456Z,-2.74,2.8,9.24
2025-05-14T12:48:50.490Z,-2.75,1.7,9.17
2025-05-14T12:48:50.524Z,-2.53,2.02,9.01
2025-05-14T12:48:50.555Z,-2.5,1.7,9.06
2025-05-14T12:48:50.590Z,-2.67,1.38,9.27
2025-05-14T12:48:50.622Z,-2.39,1.67,9.07
2025-05-14T12:48:50.655Z,-2.55,1.53,9.05
2025-05-14T12:48:50.689Z,-2.58,1.71,9.16
2025-05-14T12:48:50.722Z,-2.41,1.63,9.03
2025-05-14T12:48:50.756Z,-2.49,1.61,9.1
2025-05-14T12:48:50.791Z,-2.47,1.63,9.11
2025-05-14T12:48:50.822Z,-2.5,1.61,9.17
2025-05-14T12:48:50.857Z,-2.44,1.78,8.97
2025-05-14T12:48:50.888Z,-2.42,1.67,9.02
2025-05-14T12:48:50.921Z,-2.46,1.12,9.27
2025-05-14T12:48:50.957Z,-2.36,1.12,9.17
2025-05-14T12:48:50.990Z,-2.33,1.5,9.13
2025-05-14T12:48:51.022Z,-2.41,1.4,9.27
2025-05-14T12:48:51.053Z,-2.65,1.17,9.43
2025-05-14T12:48:51.087Z,-2.18,1.5,9.35
2025-05-14T12:48:51.121Z,-2.07,2.08,9.29
2025-05-14T12:48:51.154Z,-2.68,1.84,10.35
2025-05-14T12:48:51.187Z,-4.05,2.62,10.22
2025-05-14T12:48:51.222Z,-6.72,4.92,11.89
2025-05-14T12:48:51.256Z,4.35,10.4,14.76
2025-05-14T12:48:51.290Z,3.79,6.55,12.35
2025-05-14T12:48:51.321Z,2.67,0.73,12
2025-05-14T12:48:51.358Z,0.35,5.99,9.01
2025-05-14T12:48:51.389Z,-1.12,7.62,7.95
2025-05-14T12:48:51.424Z,-2.4,6.93,7.49
2025-05-14T12:48:51.458Z,-2.99,6.27,8.76
2025-05-14T12:48:51.488Z,-2.6,4.86,9.32
2025-05-14T12:48:51.521Z,-4.01,5.87,8.62
2025-05-14T12:48:51.554Z,-4.5,6.59,9.64
2025-05-14T12:48:51.588Z,-3.18,5.89,8.71
2025-05-14T12:48:51.622Z,-0.35,4.46,5.03
2025-05-14T12:48:51.656Z,-0.58,4.9,5.52
2025-05-14T12:48:51.690Z,-6.17,6.91,14.48
2025-05-14T12:48:51.723Z,-5.42,3.21,10.73
2025-05-14T12:48:51.756Z,-5.72,1.39,9.01
2025-05-14T12:48:51.788Z,-9.9,4.27,11.17
2025-05-14T12:48:51.821Z,-8.1,2.28,2.03
2025-05-14T12:48:51.856Z,-11.23,0.63,2.61
2025-05-14T12:48:51.889Z,-11.18,0.56,2.69
2025-05-14T12:48:51.922Z,-9.39,-0.7,4.8
2025-05-14T12:48:51.953Z,2.5,7.06,12.73
2025-05-14T12:48:51.987Z,-3.69,3.19,11.15
2025-05-14T12:48:52.020Z,-6.69,-4.83,19.61
2025-05-14T12:48:52.053Z,-3.16,1.17,11.93
2025-05-14T12:48:52.088Z,-3.04,4.22,9.57
2025-05-14T12:48:52.123Z,-2.6,2.88,9.45
2025-05-14T12:48:52.155Z,-2.4,1.95,9.27
2025-05-14T12:48:52.189Z,-2.43,1.7,9.44
2025-05-14T12:48:52.221Z,-2.36,1.58,9.35
2025-05-14T12:48:52.256Z,-2.28,1.87,8.98
2025-05-14T12:48:52.289Z,-2.63,1.04,9.67
2025-05-14T12:48:52.321Z,-2.36,1.09,9.38
2025-05-14T12:48:52.355Z,-2.37,1.43,9.14
2025-05-14T12:48:52.388Z,-2.33,1.4,9.12
2025-05-14T12:48:52.422Z,-2.34,1.21,9.25
2025-05-14T12:48:52.454Z,-2.4,1.02,9.24
2025-05-14T12:48:52.486Z,-2.4,0.99,9.25
2025-05-14T12:48:52.519Z,-2.3,1.38,9.09
2025-05-14T12:48:52.552Z,-2.24,1.47,9.38
2025-05-14T12:48:52.587Z,-2.43,1.39,9.54
2025-05-14T12:48:52.620Z,-1.9,1.24,9.9
2025-05-14T12:48:52.654Z,-1.11,1.45,9.16
2025-05-14T12:48:52.688Z,-2.83,1.49,9.93
2025-05-14T12:48:52.722Z,-7.2,3.78,11.65
2025-05-14T12:48:52.753Z,-11.42,4.28,15.32
2025-05-14T12:48:52.789Z,-12.04,8.17,16.26
2025-05-14T12:48:52.821Z,1.15,7.84,18.19
2025-05-14T12:48:52.854Z,3.18,8.82,12.54
2025-05-14T12:48:52.886Z,1.72,6.36,9.21
2025-05-14T12:48:52.920Z,-0.45,3.77,9.39
2025-05-14T12:48:52.953Z,-1.61,2.53,8.6
2025-05-14T12:48:52.988Z,-2.79,1.65,9.11
2025-05-14T12:48:53.021Z,-4.89,2.18,8.96
2025-05-14T12:48:53.054Z,-8.77,5.53,11.92
2025-05-14T12:48:53.088Z,-9.65,3.12,12.27
2025-05-14T12:48:53.119Z,-12.13,-0.9,12.3
2025-05-14T12:48:53.152Z,-17.26,1.02,16.57
2025-05-14T12:48:53.186Z,-14.42,1.43,9.43
2025-05-14T12:48:53.220Z,-14.78,-3.41,1.29
2025-05-14T12:48:53.253Z,-16.63,-0.92,-1.75
2025-05-14T12:48:53.288Z,-4.38,9.21,0.6
